timestamp,project_name,run_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud,pue
2024-06-11T10:21:24,codecarbon,02775fc2-957a-4788-a5d3-ee8b9f770f4a,42262.19696378708,0.07738733384760971,1.83112425305102e-06,42.5,0.0,5.961719512939453,0.49886591122994817,0.0,0.06993275582585276,0.5687986670557992,Ecuador,ECU,pichincha,,,Windows-10-10.0.19041-SP0,3.8.2,2.2.5,8,Intel(R) Core(TM) i7-6700HQ CPU @ 2.60GHz,1,1 x NVIDIA GeForce GTX 960M,-78.5211,-0.2309,15.897918701171875,machine,N,1.0
