timestamp,project_name,run_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud,pue
2024-06-05T06:47:43,codecarbon,69a77e3c-236b-4ba5-9183-bce02c6ccea5,4166.972348213196,0.007629639403543059,1.8309791296826483e-06,42.5,0.0,5.961719512939453,0.04918227472272184,0.0,0.006895748735192314,0.0560780234579142,Ecuador,ECU,pichincha,,,Windows-10-10.0.19041-SP0,3.8.2,2.2.5,8,Intel(R) Core(TM) i7-6700HQ CPU @ 2.60GHz,1,1 x NVIDIA GeForce GTX 960M,-78.5211,-0.2309,15.897918701171875,machine,N,1.0
