timestamp,project_name,run_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud,pue
2024-06-11T13:12:17,codecarbon,f9a1e060-f9c2-40a4-a311-4bdb6230ead6,1221.779248714447,0.0022373556690795738,1.8312274262586418e-06,42.5,0.0,5.961719512939453,0.014422861211664141,0.0,0.002021753934377674,0.01644461514604182,Ecuador,ECU,pichincha,,,Windows-10-10.0.19041-SP0,3.8.2,2.2.5,8,Intel(R) Core(TM) i7-6700HQ CPU @ 2.60GHz,1,1 x NVIDIA GeForce GTX 960M,-78.5211,-0.2309,15.897918701171875,machine,N,1.0
